Gene_Id,Hugo_Symbol,my_Id
23295,MGRN1,9305
23299,BICD2,9306
2330,FMO5,1878
23300,ATMIN,9307
23301,EHBP1,9308
23303,KIF13B,9310
23304,UBR2,9311
23305,ACSL6,9312
23306,NEMP1,9313
23307,FKBP15,9314
23308,ICOSLG,9315
23309,SIN3B,9316
2331,FMOD,1879
23310,NCAPD3,9317
23312,DMXL2,9318
23313,KIAA0930,9319
23314,SATB2,9320
23315,SLC9A8,9321
23316,CUX2,9322
23317,DNAJC13,9323
23318,TUT4,9324
2332,FMR1,1880
23321,TRIM2,9325
23322,RPGRIP1L,9326
23324,MAN2B2,9327
23325,WASHC4,9328
23326,USP22,9329
23327,NEDD4L,9330
23328,SASH1,9331
23329,TBC1D30,9332
23331,TTC28,9333
23332,CLASP1,9334
23333,DPY19L1,9335
23334,SZT2,9336
23335,WDR7,9337
23336,SYNM,9338
23338,JADE2,9339
23339,VPS39,9340
2334,AFF2,1881
23341,DNAJC16,9341
23344,ESYT1,9342
23345,SYNE1,9343
23347,SMCHD1,9344
23348,DOCK9,9345
23349,PHF24,9346
2335,FN1,1882
23350,U2SURP,9347
23351,KHNYN,9348
23352,UBR4,9349
23353,SUN1,9350
23354,HAUS5,9351
23355,VPS8,9352
23357,ANGEL1,9353
23358,USP24,9354
23360,FNBP4,9356
23361,ZNF629,9357
23362,PSD3,9358
23363,OBSL1,9359
23365,ARHGEF12,9360
23366,MATCAP2,9361
23367,LARP1,9362
23368,PPP1R13B,9363
23369,PUM2,9364
23370,ARHGEF18,9365
23371,TNS2,9366
23373,CRTC1,9367
23376,UFL1,9368
23378,RRP8,9369
23379,ICE1,9370
23380,SRGAP2,9371
23381,SMG5,9372
23382,AHCYL2,9373
23383,MAU2,9374
23384,SPECC1L,9375
23385,NCSTN,9376
23386,NUDCD3,9377
23387,SIK3,9378
23389,MED13L,9379
2339,FNTA,1883
23390,ZDHHC17,9380
23392,ECPAS,9381
23394,ADNP,9382
23395,LARS2,9383
23396,PIP5K1C,9384
23397,NCAPH,9385
23398,PPWD1,9386
23399,CTDNEP1,9387
23400,ATP13A2,9388
23403,FBXO46,9390
23404,EXOSC2,9391
23405,DICER1,9392
23406,COTL1,9393
23408,SIRT5,9394
23410,SIRT3,9396
23411,SIRT1,9397
23412,COMMD3,9398
23413,NCS1,9399
23414,ZFPM2,9400
23416,KCNH3,9402
23417,MLYCD,9403
2342,FNTB,1885
23420,NOMO1,9405
23421,ITGB3BP,9406
23423,TMED3,9407
23424,TDRD7,9408
23426,GRIP1,9409
23428,SLC7A8,9410
23429,RYBP,9411
23430,TPSD1,9412
23431,AP4E1,9413
23432,GPR161,9414
23433,RHOQ,9415
23435,TARDBP,9417
23436,CELA3B,9418
23438,HARS2,9420
23439,ATP1B4,9421
23440,OTP,9422
23443,SLC35A3,9423
23446,SLC44A1,9424
23450,SF3B3,9425
23451,SF3B1,9426
23452,ANGPTL2,9427
23456,ABCB10,9428
23457,ABCB9,9429
2346,FOLH1,1886
23460,ABCA6,9431
23461,ABCA5,9432
23462,HEY1,9433
23463,ICMT,9434
23464,GCAT,9435
23466,CBX6,9436
23467,NPTXR,9437
23468,CBX5,9438
23469,PHF3,9439
23471,TRAM1,9440
23473,CAPN7,9441
23474,ETHE1,9442
23475,QPRT,9443
23476,BRD4,9444
23478,SEC11A,9445
23479,ISCU,9446
2348,FOLR1,1887
23480,SEC61G,9447
23481,PES1,9448
23483,TGDS,9449
23484,LEPROTL1,9450
23491,CES3,9451
23492,CBX7,9452
23495,TNFRSF13B,9454
23498,HAAO,9455
23499,MACF1,9456
2350,FOLR2,1888
23500,DAAM2,9457
23503,ZFYVE26,9458
23504,RIMBP2,9459
23505,TMEM131,9460
23506,BICRAL,9461
23507,LRRC8B,9462
23508,TTC9,9463
23509,POFUT1,9464
23510,KCTD2,9465
23511,NUP188,9466
23512,SUZ12,9467
23513,SCRIB,9468
23514,SPIDR,9469
23515,MORC3,9470
23516,SLC39A14,9471
23517,MTREX,9472
23518,R3HDM1,9473
23519,ANP32D,9474
2352,FOLR3,1889
23520,ANP32C,9475
23521,RPL13A,9476
23522,KAT6B,9477
23523,CABIN1,9478
23524,SRRM2,9479
23526,ARHGAP45,9480
23527,ACAP2,9481
23528,ZNF281,9482
2353,FOS,1890
23530,NNT,9484
23532,PRAME,9486
23533,PIK3R5,9487
23534,TNPO3,9488
23536,ADAT1,9489
23539,SLC16A8,9491
2354,FOSB,1891
23541,SEC14L2,9493
23542,MAPK8IP2,9494
23543,RBFOX2,9495
23544,SEZ6L,9496
23545,ATP6V0A2,9497
23548,TTC33,9500
23549,DNPEP,9501
2355,FOSL2,1892
23550,PSD4,9502
23552,CDK20,9504
23555,TSPAN15,9507
23556,PIGN,9508
23557,SNAPIN,9509
23558,WBP2,9510
2356,FPGS,1893
23560,GTPBP4,9512
23563,CHST5,9514
23564,DDAH2,9515
23567,ZNF346,9517
23568,ARL2BP,9518
23569,PADI4,9519
2357,FPR1,1894
23576,DDAH1,9521
2358,FPR2,1895
23580,CDC42EP4,9522
23581,CASP14,9523
23582,CCNDBP1,9524
23583,SMUG1,9525
23584,VSIG2,9526
23585,TMEM50A,9527
23586,RIGI,9528
23587,ELP5,9529
23588,KLHDC2,9530
23589,CARHSP1,9531
2359,FPR3,1896
23590,PDSS1,9532
23592,LEMD3,9534
23593,HEBP2,9535
23594,ORC6,9536
23595,ORC3,9537
23597,ACOT9,9539
23598,PATZ1,9540
23600,AMACR,9541
23601,CLEC5A,9542
23603,CORO1C,9543
23604,DAPK2,9544
23607,CD2AP,9547
23608,MKRN1,9548
23609,MKRN2,9549
23612,PHLDA3,9551
23613,ZMYND8,9552
23616,SH3BP1,9555
23621,BACE1,9559
23623,RUSC1,9560
23624,CBLC,9561
23625,FAM89B,9562
23627,PRND,9564
23632,CA14,9567
23633,KPNA6,9568
23635,SSBP2,9569
23636,NUP62,9570
23637,RABGAP1,9571
23639,DNAAF11,9572
23640,HSPBP1,9573
23641,LDOC1,9574
23643,LY96,9576
23644,EDC4,9577
23645,PPP1R15A,9578
23646,PLD3,9579
23647,ARFIP2,9580
23648,SSBP3,9581
23649,POLA2,9582
23650,TRIM29,9583
23654,PLXNB2,9584
23657,SLC7A11,9585
23658,LSM5,9586
23659,PLA2G15,9587
23660,ZKSCAN5,9588
23666,UBBP4,9589
23670,CEMIP2,9592
23671,TMEFF2,9593
23673,STX12,9594
23676,SMPX,9595
23677,SH3BP4,9596
23678,SGK3,9597
23682,RAB38,9599
23683,PRKD3,9600
23705,CADM1,9604
23708,GSPT2,9606
23710,GABARAPL1,9607
23729,SHPK,9611
23731,TMEM245,9612
23732,FRRS1L,9613
23741,EID1,9616
23743,BHMT2,9618
23753,SDF2L1,9624
23759,PPIL2,9630
23760,PITPNB,9631
23761,PISD,9632
23762,OSBP2,9633
23764,MAFF,9634
23765,IL17RA,9635
23767,FLRT3,9637
23768,FLRT2,9638
23769,FLRT1,9639
23770,FKBP8,9640
23774,BRD1,9643
23779,ARHGAP8,9644
23780,APOL2,9645
23786,BCL2L13,9651
23787,MTCH1,9652
23788,MTCH2,9653
238,ALK,199
239,ALOX12,200
2395,FXN,1929
24,ABCA4,19
240,ALOX5,201
241,ALOX5AP,202
24137,KIF4A,9654
24138,IFIT5,9655
24139,EML2,9656
24140,FTSJ1,9657
24141,LAMP5,9658
24142,NAA80,9659
24144,TFIP11,9660
24145,PANX1,9661
24146,CLDN15,9662
24147,FJX1,9663
24148,PRPF6,9664
24149,ZNF318,9665
242,ALOX12B,203
2444,FRK,1972
245812,CNPY4,20096
245972,ATP6V0D2,20117
245973,ATP6V1C2,20118
246,ALOX15,206
246100,CTAG1A,20119
246175,CNOT6L,20126
246176,GAS2L2,20127
246181,AKR7L,20128
246184,CDC26,20130
246243,RNASEH1,20134
246269,AFG1L,20137
246329,STAC3,20146
246330,PELI3,20147
247,ALOX15B,207
2475,MTOR,2000
248,ALPI,208
2483,FRG1,2004
2487,FRZB,2005
249,ALPL,209
2491,CENPI,2009
2494,NR5A2,2011
2495,FTH1,2012
25,ABL1,20
250,ALPP,210
251,ALPG,211
2512,FTL,2026
2517,FUCA1,2029
2519,FUCA2,2031
2520,GAST,2032
2521,FUS,2033
2523,FUT1,2035
2524,FUT2,2036
2525,FUT3,2037
2526,FUT4,2038
2527,FUT5,2039
2528,FUT6,2040
252839,TMEM9,20168
252884,ZNF396,20173
252969,NEIL2,20185
252983,STXBP4,20186
2530,FUT8,2042
2531,KDSR,2043
253143,PRR14L,20195
253152,EPHX4,20196
253175,CDY1B,20197
2532,ACKR1,2044
253260,RICTOR,20199
2533,FYB1,2045
2534,FYN,2046
253430,IPMK,20203
253461,ZBTB38,20204
2535,FZD2,2047
253512,SLC25A30,20205
253558,LCLAT1,20206
253559,CADM2,20207
253635,GPATCH11,20210
253650,ANKRD18A,20212
2537,IFI6,2048
253714,MMS22L,20214
253725,WASHC2C,20216
253738,EBF3,20217
253782,CERS6,20219
2538,G6PC1,2049
253827,MSRB3,20220
253832,ZDHHC20,20221
2539,G6PD,2050
253943,YTHDF3,20225
253959,RALGAPA1,20226
253980,KCTD13,20229
253982,ASPHD1,20230
254013,ETFBKMT,20232
254042,METAP1D,20234
254048,UBN2,20235
254065,BRWD3,20237
254102,EHBP1L1,20240
254122,SNX32,20241
254170,FBXO33,20244
254173,TTLL10,20245
2542,SLC37A4,2052
254225,RNF169,20247
254228,CALHM5,20248
254251,LCORL,20250
254295,PHYHD1,20254
2543,GAGE1,2053
254359,ZDHHC24,20256
254394,MCM9,20257
254427,PROSER2,20259
254428,SLC41A1,20260
254531,LPCAT4,20263
254552,NUDT8,20264
2547,XRCC6,2054
254778,VXN,20269
2548,GAA,2055
254827,NAALADL2,20272
254863,TMEM256,20273
254887,ZDHHC23,20275
2549,GAB1,2056
2550,GABBR1,2057
255027,MPV17L,20285
255057,CBARP,20288
2551,GABPA,2058
255104,TMCO4,20292
255189,PLA2G4F,20298
255239,ANKK1,20303
255252,LRRC57,20304
2553,GABPB1,2059
255374,MBLAC1,20311
255394,TCP11L2,20312
2554,GABRA1,2060
255488,RNF144B,20317
2555,GABRA2,2061
255520,ELMOD2,20319
2556,GABRA3,2062
255626,H2BC1,20321
255631,COL24A1,20322
2557,GABRA4,2063
255738,PCSK9,20326
255743,NPNT,20327
255758,DYNLT2B,20328
255783,INAFM1,20330
2558,GABRA5,2064
255809,C19orf38,20332
255919,CNEP1R1,20335
255967,PAN3,20338
2560,GABRB1,2066
256006,ANKRD31,20339
256051,ZNF549,20341
256076,COL6A5,20342
2561,GABRB2,2067
256158,HMCN2,20348
2562,GABRB3,2068
256227,STEAP1B,20351
256281,NUDT14,20353
256297,PTF1A,20354
256302,NATD1,20355
256309,CCDC110,20356
256356,GK5,20359
256364,EML3,20360
256394,SERPINA11,20364
256435,ST6GALNAC3,20365
256471,MFSD8,20366
256472,TMEM151A,20367
256586,LYSMD2,20369
2566,GABRG2,2072
256643,BCLAF3,20370
256691,MAMDC2,20372
256714,MAP7D2,20374
256949,KANK3,20380
256957,HEATR9,20381
256987,SERINC5,20383
257019,FRMD3,20385
2571,GAD1,2077
257106,ARHGAP30,20391
257144,GCSAM,20392
257160,RNF214,20393
257177,CFAP126,20395
257194,NEGR1,20396
2572,GAD2,2078
257218,SHPRH,20399
257364,SNX33,20404
257397,TAB3,20406
257407,C2orf72,20407
257415,FAM133B,20408
25758,KIAA1549L,9667
25759,SHC2,9668
257629,ANKS4B,20410
25763,H2AP,9669
25764,HYPK,9670
25766,PRPF40B,9671
25769,SLC24A2,9672
2577,GAGE5,2081
25771,TBC1D22A,9674
25776,CBY1,9677
25777,SUN2,9678
25778,DSTYK,9679
25780,RASGRP3,9680
25782,RAB3GAP2,9681
25788,RAD54B,9683
25789,TMEM59L,9684
2579,GAGE7,2083
25790,CFAP45,9685
25791,NGEF,9686
25792,CIZ1,9687
25793,FBXO7,9688
25796,PGLS,9690
25797,QPCT,9691
25798,BRI3,9692
25799,ZNF324,9693
2580,GAK,2084
25800,SLC39A6,9694
25801,GCA,9695
258010,SVIP,20412
25802,LMOD1,9696
25803,SPDEF,9697
25804,LSM4,9698
25806,VAX2,9700
25807,RHBDD3,9701
25809,TTLL1,9702
2581,GALC,2085
25813,SAMM50,9704
25814,ATXN10,9705
25816,TNFAIP8,9706
25817,TAFA5,9707
25818,KLK5,9708
25819,NOCT,9709
2582,GALE,2086
25820,ARIH1,9710
25821,MTO1,9711
25822,DNAJB5,9712
25824,PRDX5,9714
25825,BACE2,9715
25827,FBXL2,9717
25828,TXN2,9718
25829,TMEM184B,9719
2583,B4GALNT1,2087
25830,SULT4A1,9720
25831,HECTD1,9721
25836,NIPBL,9725
25837,RAB26,9726
25839,COG4,9727
2584,GALK1,2088
25840,METTL7A,9728
25841,ABTB2,9729
25842,ASF1A,9730
25843,MOB4,9731
25844,YIPF3,9732
25847,ANAPC13,9734
25849,PARM1,9735
2585,GALK2,2089
25851,TECPR1,9737
25852,ARMC8,9738
25853,DCAF12,9739
25855,BRMS1,9741
25861,WHRN,9744
25864,ABHD14A,9746
25865,PRKD2,9747
25870,SUMF2,9748
25871,NEPRO,9749
25873,RPL36,9750
25874,MPC2,9751
25875,LETMD1,9752
25878,MXRA5,9754
25879,DCAF13,9755
2588,GALNS,2091
25880,TMEM186,9756
25884,CHRDL2,9757
25885,POLR1A,9758
25886,POC1A,9759
25888,ZNF473,9760
2589,GALNT1,2092
25890,ABI3BP,9761
25891,PAMR1,9762
25893,TRIM58,9763
25894,PLEKHG4,9764
25896,INTS7,9766
25897,RNF19A,9767
25898,RCHY1,9768
259,AMBP,215
2590,GALNT2,2093
25900,IFFO1,9769
25901,CCDC28A,9770
25902,MTHFD1L,9771
25903,OLFML2B,9772
25904,CNOT10,9773
25906,ANAPC15,9774
25907,TMEM158,9775
25909,AHCTF1,9776
2591,GALNT3,2094
25911,DPCD,9777
25912,C1orf43,9778
25913,POT1,9779
25914,RTTN,9780
25915,NDUFAF3,9781
25917,THUMPD3,9782
259173,ALS2CL,20413
2592,GALT,2095
25920,NELFB,9783
25921,ZDHHC5,9784
259217,HSPA12A,20416
25923,ATL3,9785
259230,SGMS1,20417
259232,NALCN,20418
259236,TMIE,20420
25924,MYRIP,9786
25925,ZNF521,9787
25926,NOL11,9788
259266,ASPM,20425
25927,CNRIP1,9789
25928,SOSTDC1,9790
259282,BOD1L1,20426
25929,GEMIN5,9791
2593,GAMT,2096
25930,PTPN23,9792
259307,IL4I1,20439
259308,FAM205A,20440
25932,CLIC4,9793
25934,NIPSNAP3A,9794
25936,NSL1,9795
25937,WWTR1,9796
25938,HEATR5A,9797
25939,SAMHD1,9798
25940,FAM98A,9799
25941,TPGS2,9800
25942,SIN3A,9801
25943,DNAAF9,9802
25945,NECTIN3,9803
25946,ZNF385A,9804
25948,KBTBD2,9805
25949,SYF2,9806
2595,GANC,2097
25950,RWDD3,9807
25953,PNKD,9808
25956,SEC31B,9809
25957,PNISR,9810
25959,KANK2,9811
2596,GAP43,2098
25960,ADGRA2,9812
25962,VIRMA,9814
25963,TMEM87A,9815
25966,C2CD2,9816
2597,GAPDH,2099
25970,SH2B1,9817
25973,PARS2,9819
25974,MMACHC,9820
25975,EGFL6,9821
25977,NECAP1,9823
25978,CHMP2B,9824
25979,DHRS7B,9825
25980,AAR2,9826
25981,DNAH1,9827
25983,NGDN,9828
25984,KRT23,9829
25987,TSKU,9830
25989,ULK3,9832
25992,SNED1,9833
25994,HIGD1A,9834
25996,REXO2,9835
25998,IBTK,9836
25999,CLIP3,9837
26,AOC1,21
26000,TBC1D10B,9838
26001,RNF167,9839
26002,MOXD1,9840
26003,GORASP2,9841
26005,C2CD3,9842
26007,TKFC,9843
26009,ZZZ3,9844
26010,SPATS2L,9845
26011,TENM4,9846
26012,NSMF,9847
26015,RPAP1,9849
26017,FAM32A,9850
26018,LRIG1,9851
26019,UPF2,9852
26020,LRP10,9853
26022,TMEM98,9854
26025,PCDHGA12,9856
26027,ACOT11,9857
260293,CYP4X1,20441
26030,PLEKHG3,9858
26031,OSBPL3,9859
26032,SUSD5,9860
26033,ATRNL1,9861
260334,TUBB8B,20447
26034,IPCEF1,9862
26035,GLCE,9863
26036,ZNF451,9864
26037,SIPA1L1,9865
26038,CHD5,9866
26039,SS18L1,9867
26040,SETBP1,9868
260425,MAGI3,20461
26043,UBXN7,9869
260434,PYDC1,20465
26045,LRRTM2,9870
26046,LTN1,9871
26047,CNTNAP2,9872
26048,ZNF500,9873
26049,FAM169A,9874
26050,SLITRK5,9875
26051,PPP1R16B,9876
26052,DNM3,9877
26053,AUTS2,9878
26054,SENP6,9879
26056,RAB11FIP5,9880
26057,ANKRD17,9881
26058,GIGYF2,9882
26059,ERC2,9883
26060,APPL1,9884
26061,HACL1,9885
26063,DECR2,9887
26064,RAI14,9888
26065,LSM14A,9889
26071,RTL8A,9891
26073,POLDIP2,9892
26074,CFAP61,9893
26084,ARHGEF26,9898
26086,GPSM1,9900
26088,GGA1,9901
26090,ABHD12,9902
26091,HERC4,9903
26092,TOR1AIP1,9904
26093,CCDC9,9905
26094,DCAF4,9906
26097,CHTOP,9908
26098,EDRF1,9909
26099,SZRD1,9910
26100,WIPI2,9911
26108,PYGO1,9914
26112,CCDC69,9915
26115,TANC2,9916
26118,WSB1,9917
26119,LDLRAP1,9918
26121,PRPF31,9919
26122,EPC2,9920
26123,TCTN3,9921
26127,FGFR1OP2,9922
26128,KIFBP,9923
26130,GAPVD1,9924
26133,TRPC4AP,9925
26135,SERBP1,9927
26136,TES,9928
26137,ZBTB20,9929
26145,IRF2BP1,9932
26146,TRAF3IP1,9933
26147,PHF19,9934
26149,ZNF658,9935
2615,LRRC32,2104
26150,RIBC2,9936
26151,NAT9,9937
26152,ZNF337,9938
26153,KIF26A,9939
26154,ABCA12,9940
26155,NOC2L,9941
26156,RSL1D1,9942
26157,GIMAP2,9943
26160,IFT172,9944
26164,MTG2,9945
26166,RGS22,9947
26167,PCDHB5,9948
26168,SENP3,9949
2617,GARS1,2106
261726,TIPRL,20467
261729,STEAP2,20469
26173,INTS1,9950
261734,NPHP4,20470
2618,GART,2107
2619,GAS1,2108
26190,FBXW2,9955
26191,PTPN22,9956
262,AMD1,217
2620,GAS2,2109
26205,GMEB2,9957
26207,PITPNC1,9959
2621,GAS6,2110
2622,GAS8,2111
26224,FBXL3,9965
26225,ARL5A,9966
26227,PHGDH,9968
26228,STAP1,9969
26229,B3GAT3,9970
2623,GATA1,2112
26230,TIAM2,9971
26232,FBXO2,9973
26233,FBXL6,9974
26235,FBXL4,9976
2624,GATA2,2113
26240,FAM50B,9979
26249,KLHL3,9985
2625,GATA3,2114
26253,CLEC4E,9987
26257,NKX2-8,9991
26258,BLOC1S6,9992
26259,FBXW8,9993
2626,GATA4,2115
26263,FBXO22,9997
26267,FBXO10,9999
26268,FBXO9,10000
2627,GATA6,2116
26270,FBXO6,10002
26271,FBXO5,10003
26272,FBXO4,10004
26273,FBXO3,10005
26275,HIBCH,10006
26276,VPS33B,10007
26277,TINF2,10008
26278,SACS,10009
26279,PLA2G2D,10010
2628,GATM,2117
26281,FGF20,10012
26284,ERAL1,10013
26286,ARFGAP3,10015
26287,ANKRD2,10016
26289,AK5,10017
26290,GALNT8,10018
26292,MYCBP,10020
26297,SERGEF,10021
26298,EHF,10022
2630,GBAP1,2119
2631,NIPSNAP2,2120
2632,GBE1,2121
2633,GBP1,2122
26330,GAPDHS,10026
2634,GBP2,2123
2635,GBP3,2124
26353,HSPB8,10033
26354,GNL3,10034
26355,FAM162A,10035
2638,GC,2127
2639,GCDH,2128
2641,GCG,2129
2643,GCH1,2131
2644,GCHFR,2132
26469,PTPN18,10037
2647,BLOC1S1,2135
26470,SEZ6L2,10038
26471,NUPR1,10039
26472,PPP1R14B,10040
2648,KAT2A,2136
26499,PLEK2,10052
2650,GCNT1,2138
26502,NARF,10053
26503,SLC17A5,10054
26504,CNNM4,10055
26505,CNNM3,10056
26507,CNNM1,10057
26509,MYOF,10059
2651,GCNT2,2139
26511,CHIC2,10060
26512,INTS6,10061
26515,TIMM10B,10064
26517,TIMM13,10066
26519,TIMM10,10067
26520,TIMM9,10068
26521,TIMM8B,10069
26523,AGO1,10070
26524,LATS2,10071
26525,IL36RN,10072
26528,DAZAP1,10074
2653,GCSH,2141
26548,ITGB1BP2,10086
26574,AATF,10087
26575,RGS17,10088
26576,SRPK3,10089
26577,PCOLCE2,10090
26578,OSTF1,10091
26580,BSCL2,10093
26585,GREM1,10098
26586,CKAP2,10099
26589,MRPL46,10100
2660,MSTN,2145
26608,TBL2,10105
26610,ELP4,10107
2662,GDF10,2147
2664,GDI1,2148
2665,GDI2,2149
266629,SEC14L3,20477
266727,MDGA1,20505
266812,NAP1L5,20515
2669,GEM,2152
266971,PIPSL,20520
266977,ADGRF1,20521
267,AMFR,221
2670,GFAP,2153
267002,PGBD2,20523
267004,PGBD3,20524
2671,GFER,2154
2672,GFI1,2155
2673,GFPT1,2156
2674,GFRA1,2157
26747,NUFIP1,10149
2675,GFRA2,2158
26750,RPS6KC1,10152
26751,SH3YL1,10153
2676,GFRA3,2159
26762,HAVCR1,10154
2677,GGCX,2160
2678,GGT1,2161
2683,B4GALT1,2164
2686,GGT7,2165
2687,GGT5,2166
26872,STEAP1,10245
26873,OPLAH,10246
2688,GH1,2167
2695,GIP,2174
26953,RANBP6,10248
26958,COPG2,10250
26959,HBP1,10251
26960,NBEA,10252
2697,GJA1,2176
26973,CHORDC1,10253
26984,SEC22A,10259
26985,AP3M1,10260
26986,PABPC1,10261
26993,AKAP8L,10262
26994,RNF11,10263
26995,TRUB2,10264
26998,FETUB,10266
26999,CYFIP2,10267
27,ABL2,22
270,AMPD1,224
27000,DNAJC2,10268
27010,TPK1,10273
27019,DNAI1,10277
2702,GJA5,2180
27020,NPTN,10278
27022,FOXD3,10279
27030,MLH3,10281
27031,NPHP3,10282
27032,ATP2C1,10283
27033,ZBTB32,10284
27034,ACAD8,10285
27035,NOX1,10286
27036,SIGLEC7,10287
27037,TRMT2A,10288
27040,LAT,10291
27042,UTP25,10292
27043,PELP1,10293
27044,SND1,10294
2705,GJB1,2182
2706,GJB2,2183
27065,NSG1,10296
27067,STAU2,10297
27068,PPA2,10298
27069,GHITM,10299
2707,GJB3,2184
27071,DAPP1,10300
27072,VPS41,10301
27074,LAMP3,10302
27075,TSPAN13,10303
27076,LYPD3,10304
27077,B9D1,10305
27079,RPUSD2,10306
27085,MTBP,10307
27086,FOXP1,10308
27087,B3GAT1,10309
27089,UQCRQ,10310
27092,CACNG4,10313
27095,TRAPPC3,10316
27097,TAF5L,10317
27098,CLUL1,10318
271,AMPD2,225
2710,GK,2186
27101,CACYBP,10320
27102,EIF2AK1,10321
27106,ARRDC2,10322
27107,ZBTB11,10323
27109,DMAC2L,10324
27111,SDCBP2,10325
27113,BBC3,10327
27115,PDE7B,10328
2712,GK2,2187
27121,DKK4,10330
27122,DKK3,10331
27123,DKK2,10332
27124,INPP5J,10333
27125,AFF4,10334
27127,SMC1B,10335
27128,CYTH4,10336
27129,HSPB7,10337
27130,INVS,10338
27131,SNX5,10339
27132,CPNE7,10340
27133,KCNH5,10341
27134,TJP3,10342
27136,MORC1,10343
27143,PALD1,10345
27145,FILIP1,10346
27146,FAM184B,10347
27147,DENND2A,10348
27148,STK36,10349
27152,INTU,10351
27153,ZNF777,10352
27154,BRPF3,10353
27158,NDOR1,10355
27161,AGO2,10358
27163,NAAA,10359
27164,SALL3,10360
27165,GLS2,10361
27166,PRELID1,10362
2717,GLA,2190
27173,SLC39A1,10364
27175,TUBG2,10365
27178,IL37,10367
27180,SIGLEC9,10369
27181,SIGLEC8,10370
27183,VPS4A,10371
27185,DISC1,10373
27189,IL17C,10375
2719,GPC3,2191
272,AMPD3,226
2720,GLB1,2192
27229,TUBGCP4,10388
27232,GNMT,10391
27233,SULT1C4,10392
27236,ARFIP1,10394
27237,ARHGEF16,10395
27238,GPKOW,10396
27240,SIT1,10398
27241,BBS9,10399
27242,TNFRSF21,10400
27243,CHMP2A,10401
27244,SESN1,10402
27245,AHDC1,10403
27246,RNF115,10404
27247,NFU1,10405
27248,ERLEC1,10406
27249,MMADHC,10407
27250,PDCD4,10408
27252,KLHL20,10409
27253,PCDH17,10410
27254,CSDC2,10411
27255,CNTN6,10412
27257,LSM1,10413
27258,LSM3,10414
27283,TINAG,10416
27284,SULT1B1,10417
27285,TEKT2,10418
27286,SRPX2,10419
27288,RBMXL2,10421
2729,GCLC,2197
27290,SPINK4,10423
27291,R3HCC1L,10424
27292,DIMT1,10425
27293,SMPDL3B,10426
27295,PDLIM3,10428
27297,CRCP,10430
27299,ADAMDEC1,10431
273,AMPH,227
2730,GCLM,2198
27300,ZNF544,10432
27301,APEX2,10433
27302,BMP10,10434
27303,RBMS3,10435
27304,MOCS3,10436
27306,HPGDS,10437
27309,ZNF330,10438
2731,GLDC,2199
27314,RAB30,10439
27315,PGAP2,10440
27316,RBMX,10441
27319,BHLHE22,10442
27324,TOX3,10445
27327,TNRC6A,10446
27328,PCDH11X,10447
27329,ANGPTL3,10448
2733,GLE1,2201
27330,RPS6KA6,10449
27332,ZNF638,10450
27333,GOLIM4,10451
27335,EIF3K,10453
27336,HTATSF1,10454
27338,UBE2S,10455
27339,PRPF19,10456
2734,GLG1,2202
27340,UTP20,10457
27341,RRP7A,10458
27342,RABGEF1,10459
27343,POLL,10460
27344,PCSK1N,10461
27345,KCNMB4,10462
27346,TMEM97,10463
27347,STK39,10464
27348,TOR1B,10465
27349,MCAT,10466
2735,GLI1,2203
27350,APOBEC3C,10467
27351,DESI1,10468
27352,SGSM3,10469
2736,GLI2,2204
2737,GLI3,2205
2738,GLI4,2206
2739,GLO1,2207
274,BIN1,228
27429,HTRA2,10470
27430,MAT2B,10471
27433,TOR2A,10472
27434,POLM,10473
27436,EML4,10474
27439,TMEM121B,10476
2744,GLS,2212
27440,HDHD5,10477
27443,CECR2,10479
27445,PCLO,10480
2745,GLRX,2213
2746,GLUD1,2214
2747,GLUD2,2215
275,AMT,229
2752,GLUL,2219
276,AMY1A,230
2760,GM2A,2223
2762,GMDS,2225
2764,GMFB,2226
2766,GMPR,2228
2767,GNA11,2229
2768,GNA12,2230
2769,GNA15,2231
277,AMY1B,231
2770,GNAI1,2232
2771,GNAI2,2233
2773,GNAI3,2235
2774,GNAL,2236
2775,GNAO1,2237
2776,GNAQ,2238
2778,GNAS,2240
2779,GNAT1,2241
2781,GNAZ,2243
2782,GNB1,2244
2783,GNB2,2245
2784,GNB3,2246
2785,GNG3,2247
2786,GNG4,2248
2787,GNG5,2249
2788,GNG7,2250
279,AMY2A,233
2790,GNG10,2252
2791,GNG11,2253
2793,GNGT2,2255
2794,GNL1,2256
2799,GNS,2260
28,ABO,23
280,AMY2B,234
2800,GOLGA1,2261
2801,GOLGA2,2262
2802,GOLGA3,2263
2803,GOLGA4,2264
2804,GOLGB1,2265
2805,GOT1,2266
2806,GOT2,2267
280636,SELENOH,20540
280658,SSX7,20545
2810,SFN,2268
2811,GP1BA,2269
2812,GP1BB,2270
2813,GP2,2271
2814,GP5,2272
2815,GP9,2273
2817,GPC1,2274
2819,GPD1,2275
2820,GPD2,2276
2821,GPI,2277
2822,GPLD1,2278
28227,PPP2R3B,10481
2823,GPM6A,2279
28231,SLCO4A1,10482
28232,SLCO3A1,10483
2824,GPM6B,2280
282809,POC1B,20578
282890,ZNF311,20580
282969,FUOM,20583
282973,JAKMIP3,20584
282974,STK32C,20585
28299,IGKV1-5,10485
282991,BLOC1S2,20587
282996,RBM20,20588
283,ANG,237
283130,SLC25A45,20613
283149,BCL9L,20617
28316,CDH20,10497
28317,IGHV4OR15-8,10498
